OrderID,OrderDate,Region,State,Category,SubCategory,SalesRep,CustomerID,Quantity,UnitPrice,Sales,Profit
ORD-02724,2024-03-28,Central,Madhya Pradesh,Furniture,Sofas,Vikram Nair,CUST-00079,4,9826.78,39307.12,5756.46
ORD-01761,2024-03-28,West,Rajasthan,Office Supplies,Paper,Siddharth Joshi,CUST-00922,4,2938.28,11753.12,4036.39
ORD-01350,2024-03-28,West,Rajasthan,Electronics,Smartphones,Sneha Kulkarni,CUST-00819,11,39266.8,431934.8,100725.79
ORD-00691,2024-03-28,North,Haryana,Office Supplies,Paper,Neha Kapoor,CUST-01978,2,977.91,1955.82,529.29
ORD-02250,2024-03-29,South,Kerala,Electronics,Smartphones,Karan Malhotra,CUST-01679,6,19935.7,119614.2,16951.83
ORD-00413,2024-03-29,South,Kerala,Clothing,Menswear,Isha Deshpande,CUST-01981,8,795.0,6360.0,2550.45
ORD-01955,2024-03-29,East,Bihar,Furniture,Sofas,Ananya Rao,CUST-01146,11,15048.17,165529.87,41384.29
ORD-02434,2024-03-30,Central,Madhya Pradesh,Furniture,Tables,Arjun Bhatt,CUST-01665,7,11968.19,83777.33,29882.24
ORD-01932,2024-03-30,North,Punjab,Furniture,Sofas,Vikram Nair,CUST-00873,7,3475.1,24325.7,4983.24
ORD-01059,2024-03-30,East,Jharkhand,Clothing,Menswear,Priya Mehta,CUST-01892,7,871.45,6100.15,1878.17
ORD-00474,2024-03-31,West,Rajasthan,Electronics,Smartphones,Arjun Bhatt,CUST-01072,7,30380.5,212663.5,27014.13
ORD-00885,2024-03-31,South,Kerala,Electronics,Accessories,Priya Mehta,CUST-01586,11,21712.25,238834.75,5315.08
ORD-00287,2024-03-31,Central,Madhya Pradesh,Electronics,Tablets,Isha Deshpande,CUST-01351,1,25117.99,25117.99,2850.05
ORD-00677,2024-04-01,Central,Madhya Pradesh,Electronics,Tablets,Ananya Rao,CUST-01393,7,8341.12,58387.84,7310.1
ORD-00804,2024-04-01,South,Tamil Nadu,Electronics,Tablets,Rohan Iyer,CUST-00447,11,16130.83,177439.13,17594.55
ORD-02229,2024-04-01,South,Kerala,Office Supplies,Printers,Aarav Shah,CUST-00019,10,682.99,6829.9,1670.25
ORD-02328,2024-04-02,East,West Bengal,Clothing,Kidswear,Siddharth Joshi,CUST-01346,4,2451.96,9807.84,3014.49
ORD-02920,2024-04-03,Central,Chhattisgarh,Furniture,Tables,Isha Deshpande,CUST-01750,7,13745.9,96221.3,31471.16
ORD-00950,2024-04-03,West,Goa,Clothing,Womenswear,Isha Deshpande,CUST-01397,11,2980.46,32785.06,11450.09
ORD-00590,2024-04-03,North,Delhi,Electronics,Tablets,Arjun Bhatt,CUST-00243,7,13405.85,93840.95,21659.12
ORD-01892,2024-04-03,Central,Madhya Pradesh,Electronics,Tablets,Arjun Bhatt,CUST-00959,4,37548.97,150195.88,26917.47
ORD-02475,2024-04-03,East,Bihar,Electronics,Accessories,Vikram Nair,CUST-01352,3,30806.05,92418.15,17732.36
ORD-01517,2024-04-04,West,Rajasthan,Clothing,Footwear,Arjun Bhatt,CUST-00754,11,3791.45,41705.95,15647.49
ORD-01268,2024-04-04,North,Punjab,Electronics,Accessories,Ananya Rao,CUST-01464,3,42942.33,128826.99,20763.78
ORD-01762,2024-04-04,Central,Madhya Pradesh,Furniture,Storage,Ananya Rao,CUST-01763,2,15774.16,31548.32,7516.02
ORD-02895,2024-04-04,South,Andhra Pradesh,Clothing,Menswear,Vikram Nair,CUST-01935,2,2585.59,5171.18,2146.54
ORD-00793,2024-04-05,Central,Chhattisgarh,Furniture,Chairs,Divya Menon,CUST-00585,7,9169.38,64185.66,16071.0
ORD-01527,2024-04-05,South,Kerala,Electronics,Laptops,Priya Mehta,CUST-01718,9,13365.45,120289.05,11915.46
ORD-00069,2024-04-07,Central,Madhya Pradesh,Electronics,Smartphones,Rohan Iyer,CUST-01284,9,16529.94,148769.46,18814.63
ORD-02470,2024-04-07,South,Kerala,Electronics,Smartphones,Siddharth Joshi,CUST-00011,8,13551.47,108411.76,8175.45
ORD-00306,2024-04-07,South,Karnataka,Clothing,Footwear,Sneha Kulkarni,CUST-02053,11,615.51,6770.61,2550.53
ORD-00820,2024-04-07,West,Gujarat,Office Supplies,Pens & Stationery,Karan Malhotra,CUST-00727,11,629.57,6925.27,1391.15
ORD-02095,2024-04-07,South,Tamil Nadu,Clothing,Womenswear,Isha Deshpande,CUST-01372,5,2082.81,10414.05,3432.85
ORD-00530,2024-04-08,South,Karnataka,Office Supplies,Pens & Stationery,Arjun Bhatt,CUST-01413,10,1957.79,19577.9,5147.42
ORD-02483,2024-04-09,South,Tamil Nadu,Furniture,Tables,Divya Menon,CUST-00554,11,19112.74,210240.14,47707.17
ORD-01663,2024-04-09,Central,Madhya Pradesh,Office Supplies,Binders,Rohan Iyer,CUST-01679,7,1762.64,12338.48,4026.15
ORD-00652,2024-04-09,East,Jharkhand,Clothing,Kidswear,Priya Mehta,CUST-01070,8,2609.95,20879.6,8282.07
ORD-01499,2024-04-09,Central,Chhattisgarh,Clothing,Menswear,Vikram Nair,CUST-00739,2,1645.08,3290.16,995.88
ORD-01338,2024-04-09,South,Kerala,Electronics,Tablets,Arjun Bhatt,CUST-00365,6,9125.76,54754.56,6686.48
ORD-01124,2024-04-10,West,Rajasthan,Furniture,Storage,Priya Mehta,CUST-00831,2,4325.26,8650.52,2375.8
ORD-00438,2024-04-11,South,Kerala,Furniture,Sofas,Neha Kapoor,CUST-00980,6,15251.71,91510.26,14202.08
ORD-01797,2024-04-11,Central,Madhya Pradesh,Clothing,Menswear,Rohan Iyer,CUST-01083,3,2965.65,8896.95,2779.24
ORD-01487,2024-04-11,East,Jharkhand,Furniture,Storage,Sneha Kulkarni,CUST-01033,5,10462.71,52313.55,8570.32
ORD-02399,2024-04-11,South,Andhra Pradesh,Office Supplies,Printers,Neha Kapoor,CUST-01402,4,1137.02,4548.08,1670.36
ORD-02113,2024-04-11,West,Rajasthan,Office Supplies,Printers,Isha Deshpande,CUST-00696,11,2379.47,26174.17,8182.59
ORD-02763,2024-04-11,North,Haryana,Furniture,Tables,Ananya Rao,CUST-01914,8,10069.82,80558.56,25229.96
ORD-01937,2024-04-13,East,West Bengal,Electronics,Accessories,Ananya Rao,CUST-01313,7,36754.91,257284.37,50009.12
ORD-00862,2024-04-13,Central,Madhya Pradesh,Furniture,Tables,Divya Menon,CUST-01388,2,9089.81,18179.62,5675.3
ORD-02071,2024-04-13,South,Andhra Pradesh,Furniture,Storage,Ananya Rao,CUST-00300,4,5988.79,23955.16,4184.48
ORD-02584,2024-04-14,West,Goa,Office Supplies,Printers,Arjun Bhatt,CUST-00705,2,2836.61,5673.22,1662.88
ORD-01319,2024-04-14,West,Maharashtra,Electronics,Smartphones,Priya Mehta,CUST-00794,7,10494.34,73460.38,16045.37
ORD-02190,2024-04-15,West,Rajasthan,Office Supplies,Binders,Divya Menon,CUST-01792,10,2141.51,21415.1,6968.31
ORD-02280,2024-04-15,South,Kerala,Electronics,Tablets,Divya Menon,CUST-00189,2,18853.85,37707.7,7740.87
ORD-02126,2024-04-16,Central,Madhya Pradesh,Clothing,Footwear,Divya Menon,CUST-01891,6,3085.32,18511.92,6094.67
ORD-02574,2024-04-16,South,Tamil Nadu,Electronics,Tablets,Neha Kapoor,CUST-01857,10,12308.83,123088.3,21922.99
ORD-02052,2024-04-16,Central,Chhattisgarh,Electronics,Tablets,Isha Deshpande,CUST-00934,5,29371.6,146858.0,9380.13
ORD-02427,2024-04-16,Central,Madhya Pradesh,Furniture,Chairs,Siddharth Joshi,CUST-01628,11,7645.52,84100.72,18542.23
ORD-00940,2024-04-17,West,Rajasthan,Electronics,Smartphones,Isha Deshpande,CUST-01852,8,31494.52,251956.16,32546.11
ORD-02922,2024-04-17,West,Gujarat,Clothing,Kidswear,Ananya Rao,CUST-01564,2,3385.62,6771.24,3188.14
ORD-02770,2024-04-17,South,Tamil Nadu,Clothing,Footwear,Rohan Iyer,CUST-00004,4,2151.87,8607.48,2122.08
ORD-02242,2024-04-18,South,Andhra Pradesh,Office Supplies,Binders,Vikram Nair,CUST-00082,9,1402.61,12623.49,4504.45
ORD-02025,2024-04-18,North,Uttar Pradesh,Electronics,Accessories,Ananya Rao,CUST-01239,11,13312.86,146441.46,33688.01
ORD-02383,2024-04-19,East,Jharkhand,Office Supplies,Binders,Divya Menon,CUST-01134,9,155.4,1398.6,414.25
ORD-02236,2024-04-19,Central,Madhya Pradesh,Clothing,Menswear,Priya Mehta,CUST-02079,11,3142.43,34566.73,12112.94
ORD-00566,2024-04-19,North,Haryana,Electronics,Tablets,Ananya Rao,CUST-01296,8,9553.02,76424.16,6484.45
ORD-02617,2024-04-19,South,Karnataka,Electronics,Smartphones,Vikram Nair,CUST-01531,9,27913.73,251223.57,20949.74
ORD-01096,2024-04-20,South,Andhra Pradesh,Clothing,Menswear,Ananya Rao,CUST-00530,4,2182.56,8730.24,2656.99
ORD-00423,2024-04-20,South,Karnataka,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-01914,7,1777.65,12443.55,3188.75
ORD-01408,2024-04-21,North,Delhi,Office Supplies,Paper,Sneha Kulkarni,CUST-01540,6,132.51,795.06,267.39
ORD-02178,2024-04-22,East,West Bengal,Furniture,Sofas,Vikram Nair,CUST-01215,4,18193.69,72774.76,15745.22
ORD-02783,2024-04-22,East,Jharkhand,Clothing,Footwear,Neha Kapoor,CUST-00728,5,2318.3,11591.5,4502.25
ORD-01289,2024-04-23,East,Bihar,Office Supplies,Paper,Divya Menon,CUST-00229,11,1037.12,11408.32,2911.96
ORD-01448,2024-04-23,North,Punjab,Electronics,Smartphones,Vikram Nair,CUST-00166,10,23904.72,239047.2,27940.47
ORD-00697,2024-04-23,East,Bihar,Electronics,Accessories,Ananya Rao,CUST-01061,3,33025.94,99077.82,19385.46
ORD-02425,2024-04-23,East,Odisha,Furniture,Storage,Sneha Kulkarni,CUST-01926,8,17785.43,142283.44,26420.68
ORD-02764,2024-04-23,Central,Madhya Pradesh,Electronics,Tablets,Rohan Iyer,CUST-00948,5,37553.88,187769.4,46260.5
ORD-00189,2024-04-23,North,Haryana,Office Supplies,Binders,Priya Mehta,CUST-01632,1,2914.17,2914.17,520.87
ORD-02084,2024-04-24,East,Odisha,Furniture,Sofas,Vikram Nair,CUST-00575,11,14929.22,164221.42,54766.99
ORD-02739,2024-04-24,North,Haryana,Electronics,Tablets,Siddharth Joshi,CUST-00602,4,37357.43,149429.72,21792.39
ORD-00601,2024-04-25,Central,Chhattisgarh,Electronics,Tablets,Arjun Bhatt,CUST-00477,10,13308.66,133086.6,929.92
ORD-01006,2024-04-25,South,Kerala,Clothing,Menswear,Isha Deshpande,CUST-00011,7,3782.75,26479.25,10337.24
ORD-01189,2024-04-25,Central,Madhya Pradesh,Clothing,Menswear,Divya Menon,CUST-01949,8,3032.03,24256.24,8195.82
ORD-02500,2024-04-25,South,Andhra Pradesh,Clothing,Menswear,Priya Mehta,CUST-00892,5,2216.78,11083.9,3810.86
ORD-02792,2024-04-26,East,West Bengal,Electronics,Tablets,Neha Kapoor,CUST-00038,6,43404.14,260424.84,48627.67
ORD-02274,2024-04-26,South,Karnataka,Furniture,Chairs,Karan Malhotra,CUST-00023,3,6119.09,18357.27,4236.5
ORD-02293,2024-04-26,South,Tamil Nadu,Clothing,Kidswear,Neha Kapoor,CUST-01376,6,2072.77,12436.62,3451.22
ORD-01349,2024-04-26,East,West Bengal,Office Supplies,Binders,Priya Mehta,CUST-01573,1,1335.86,1335.86,313.62
ORD-01026,2024-04-26,West,Gujarat,Furniture,Tables,Aarav Shah,CUST-00626,1,13728.78,13728.78,2931.78
ORD-00125,2024-04-27,East,Bihar,Electronics,Tablets,Karan Malhotra,CUST-01717,6,11008.4,66050.4,5917.12
ORD-00528,2024-04-27,North,Delhi,Electronics,Tablets,Aarav Shah,CUST-00085,9,11233.06,101097.54,15079.12
ORD-00406,2024-04-28,West,Gujarat,Furniture,Storage,Rohan Iyer,CUST-01249,10,7476.9,74769.0,15778.37
ORD-02953,2024-04-28,East,Jharkhand,Clothing,Kidswear,Karan Malhotra,CUST-01374,4,3994.94,15979.76,5122.32
ORD-01360,2024-04-28,Central,Chhattisgarh,Electronics,Laptops,Vikram Nair,CUST-00202,5,20657.29,103286.45,14418.18
ORD-00012,2024-04-28,South,Andhra Pradesh,Office Supplies,Paper,Ananya Rao,CUST-00022,2,217.13,434.26,93.75
ORD-02749,2024-04-28,East,Jharkhand,Clothing,Womenswear,Vikram Nair,CUST-00172,9,2817.53,25357.77,11580.5
ORD-01867,2024-04-28,Central,Chhattisgarh,Clothing,Footwear,Arjun Bhatt,CUST-00704,7,3813.95,26697.65,6020.08
ORD-01332,2024-04-28,South,Karnataka,Electronics,Laptops,Arjun Bhatt,CUST-02031,4,35177.12,140708.48,15324.57
ORD-02992,2024-04-29,North,Delhi,Electronics,Tablets,Arjun Bhatt,CUST-02036,7,33435.31,234047.17,18599.76
ORD-00184,2024-04-29,East,Bihar,Office Supplies,Pens & Stationery,Rohan Iyer,CUST-01956,6,2451.81,14710.86,4691.75
ORD-02675,2024-04-29,South,Andhra Pradesh,Office Supplies,Printers,Arjun Bhatt,CUST-00857,2,2780.66,5561.32,1610.32
ORD-02037,2024-04-30,North,Punjab,Electronics,Tablets,Karan Malhotra,CUST-01263,2,44772.38,89544.76,19883.55
ORD-00444,2024-04-30,North,Haryana,Furniture,Sofas,Karan Malhotra,CUST-01410,2,17141.15,34282.3,7018.17
ORD-00939,2024-04-30,Central,Chhattisgarh,Electronics,Tablets,Vikram Nair,CUST-00421,5,31923.75,159618.75,2300.67
ORD-02456,2024-04-30,North,Delhi,Electronics,Smartphones,Siddharth Joshi,CUST-00377,5,35714.43,178572.15,23243.49
ORD-00318,2024-04-30,South,Andhra Pradesh,Clothing,Womenswear,Rohan Iyer,CUST-01742,1,4276.17,4276.17,1734.18
ORD-02100,2024-04-30,South,Karnataka,Clothing,Footwear,Aarav Shah,CUST-00094,1,2966.9,2966.9,1094.24
ORD-01742,2024-05-01,South,Kerala,Furniture,Sofas,Rohan Iyer,CUST-01677,7,8992.65,62948.55,13775.93
ORD-01712,2024-05-01,North,Uttar Pradesh,Office Supplies,Binders,Aarav Shah,CUST-00209,4,953.94,3815.76,830.86
ORD-02160,2024-05-02,East,West Bengal,Furniture,Tables,Arjun Bhatt,CUST-02079,1,9842.98,9842.98,2304.57
ORD-01462,2024-05-02,West,Rajasthan,Furniture,Sofas,Rohan Iyer,CUST-01209,2,8280.14,16560.28,3367.61
ORD-02715,2024-05-02,South,Kerala,Furniture,Storage,Karan Malhotra,CUST-01361,2,16222.99,32445.98,7808.73
ORD-01593,2024-05-03,North,Punjab,Clothing,Footwear,Ananya Rao,CUST-01144,2,523.67,1047.34,295.69
ORD-00570,2024-05-04,North,Haryana,Furniture,Storage,Aarav Shah,CUST-00013,8,5790.23,46321.84,10994.64
ORD-00789,2024-05-04,East,Bihar,Office Supplies,Binders,Rohan Iyer,CUST-01696,11,205.48,2260.28,443.97
ORD-01878,2024-05-04,South,Kerala,Clothing,Footwear,Rohan Iyer,CUST-00186,4,814.29,3257.16,991.99
ORD-02686,2024-05-04,South,Tamil Nadu,Electronics,Smartphones,Sneha Kulkarni,CUST-00035,8,40726.54,325812.32,18175.93
ORD-00694,2024-05-04,East,Odisha,Office Supplies,Paper,Sneha Kulkarni,CUST-01215,10,645.25,6452.5,2352.48
ORD-02946,2024-05-04,South,Kerala,Office Supplies,Printers,Priya Mehta,CUST-01591,11,498.18,5479.98,1168.91
ORD-00662,2024-05-04,Central,Madhya Pradesh,Office Supplies,Printers,Siddharth Joshi,CUST-01185,9,2065.03,18585.27,6741.65
ORD-00109,2024-05-05,East,West Bengal,Office Supplies,Printers,Siddharth Joshi,CUST-01509,10,478.17,4781.7,1398.36
ORD-01905,2024-05-05,North,Punjab,Clothing,Womenswear,Karan Malhotra,CUST-00177,9,2566.16,23095.44,9123.73
ORD-00828,2024-05-05,South,Karnataka,Clothing,Footwear,Ananya Rao,CUST-00552,7,2122.07,14854.49,4609.28
ORD-02669,2024-05-05,South,Kerala,Furniture,Chairs,Vikram Nair,CUST-00695,1,9205.18,9205.18,2105.52
ORD-02512,2024-05-06,North,Uttar Pradesh,Furniture,Chairs,Karan Malhotra,CUST-01817,11,2724.13,29965.43,4466.31
ORD-00475,2024-05-07,West,Rajasthan,Clothing,Menswear,Sneha Kulkarni,CUST-00737,4,4497.64,17990.56,5743.99
ORD-01212,2024-05-07,East,Odisha,Office Supplies,Binders,Sneha Kulkarni,CUST-00842,4,982.97,3931.88,793.11
ORD-00838,2024-05-07,West,Gujarat,Office Supplies,Paper,Neha Kapoor,CUST-00233,11,1752.7,19279.7,5213.11
ORD-01682,2024-05-08,North,Punjab,Clothing,Womenswear,Aarav Shah,CUST-00467,9,1285.89,11573.01,4587.49
ORD-02772,2024-05-08,Central,Madhya Pradesh,Electronics,Laptops,Neha Kapoor,CUST-01663,6,21302.15,127812.9,20103.68
ORD-02491,2024-05-08,West,Rajasthan,Furniture,Chairs,Rohan Iyer,CUST-01049,6,6678.41,40070.46,5775.99
ORD-01617,2024-05-09,North,Punjab,Furniture,Sofas,Ananya Rao,CUST-00545,3,8438.76,25316.28,2922.96
ORD-02336,2024-05-09,Central,Madhya Pradesh,Electronics,Smartphones,Vikram Nair,CUST-00188,10,36072.63,360726.3,24937.36
ORD-01264,2024-05-09,North,Haryana,Electronics,Smartphones,Aarav Shah,CUST-00842,8,22406.36,179250.88,25679.16
ORD-01912,2024-05-10,North,Haryana,Furniture,Sofas,Siddharth Joshi,CUST-00111,3,13757.75,41273.25,7758.43
ORD-00653,2024-05-10,South,Karnataka,Office Supplies,Paper,Isha Deshpande,CUST-01193,1,1701.6,1701.6,555.67
ORD-01765,2024-05-13,Central,Chhattisgarh,Office Supplies,Printers,Sneha Kulkarni,CUST-00758,6,1731.6,10389.6,3250.62
ORD-00970,2024-05-13,Central,Chhattisgarh,Office Supplies,Pens & Stationery,Vikram Nair,CUST-01185,4,1751.89,7007.56,1549.07
ORD-02632,2024-05-13,North,Uttar Pradesh,Electronics,Smartphones,Sneha Kulkarni,CUST-00024,10,44219.83,442198.3,111131.44
ORD-02950,2024-05-13,South,Karnataka,Clothing,Menswear,Karan Malhotra,CUST-00601,2,1017.44,2034.88,725.62
ORD-02619,2024-05-13,North,Punjab,Electronics,Accessories,Rohan Iyer,CUST-00443,4,16829.16,67316.64,6231.79
ORD-00492,2024-05-13,East,Jharkhand,Clothing,Womenswear,Aarav Shah,CUST-01974,6,2906.21,17437.26,5435.99
ORD-02241,2024-05-13,Central,Chhattisgarh,Electronics,Accessories,Siddharth Joshi,CUST-00231,10,10716.5,107165.0,16887.94
ORD-02337,2024-05-13,East,West Bengal,Furniture,Sofas,Arjun Bhatt,CUST-01248,6,9945.12,59670.72,11433.35
ORD-00213,2024-05-14,South,Tamil Nadu,Clothing,Menswear,Priya Mehta,CUST-00140,7,903.16,6322.12,2158.35
ORD-02520,2024-05-14,East,Jharkhand,Electronics,Laptops,Neha Kapoor,CUST-01190,1,31004.76,31004.76,5368.88
ORD-01680,2024-05-14,North,Punjab,Clothing,Menswear,Sneha Kulkarni,CUST-00052,6,1135.52,6813.12,2192.05
ORD-02828,2024-05-14,North,Delhi,Office Supplies,Paper,Divya Menon,CUST-01897,2,520.27,1040.54,291.94
ORD-00718,2024-05-14,North,Delhi,Office Supplies,Paper,Arjun Bhatt,CUST-00077,10,1872.35,18723.5,5534.83
ORD-00655,2024-05-15,Central,Madhya Pradesh,Office Supplies,Binders,Priya Mehta,CUST-01153,10,2017.29,20172.9,6315.45
ORD-02371,2024-05-16,South,Karnataka,Electronics,Accessories,Priya Mehta,CUST-01640,9,39043.81,351394.29,79696.64
ORD-00879,2024-05-16,South,Karnataka,Electronics,Accessories,Rohan Iyer,CUST-00088,9,27008.57,243077.13,9635.52
ORD-01230,2024-05-17,East,Bihar,Electronics,Laptops,Sneha Kulkarni,CUST-00951,4,17696.62,70786.48,20322.62
ORD-01477,2024-05-17,West,Rajasthan,Office Supplies,Printers,Sneha Kulkarni,CUST-02013,5,1653.01,8265.05,3338.0
ORD-01524,2024-05-17,Central,Chhattisgarh,Clothing,Kidswear,Rohan Iyer,CUST-01961,11,1463.7,16100.7,4594.89
ORD-01604,2024-05-18,Central,Madhya Pradesh,Electronics,Smartphones,Karan Malhotra,CUST-01394,2,19424.7,38849.4,5567.06
ORD-01460,2024-05-18,North,Uttar Pradesh,Office Supplies,Binders,Isha Deshpande,CUST-01164,6,1667.46,10004.76,3087.99
ORD-01007,2024-05-18,South,Tamil Nadu,Furniture,Chairs,Karan Malhotra,CUST-01722,9,12584.34,113259.06,28663.84
ORD-01248,2024-05-18,North,Delhi,Office Supplies,Binders,Neha Kapoor,CUST-00713,11,1077.78,11855.58,3424.03
ORD-00047,2024-05-19,Central,Chhattisgarh,Office Supplies,Printers,Divya Menon,CUST-01481,6,828.55,4971.3,861.08
ORD-01333,2024-05-19,North,Uttar Pradesh,Clothing,Kidswear,Rohan Iyer,CUST-01309,9,911.02,8199.18,2983.37
ORD-02845,2024-05-19,West,Maharashtra,Furniture,Chairs,Priya Mehta,CUST-00497,8,7220.07,57760.56,13844.81
ORD-00766,2024-05-19,West,Rajasthan,Furniture,Chairs,Vikram Nair,CUST-00811,8,8633.51,69068.08,13498.11
ORD-00496,2024-05-19,South,Andhra Pradesh,Clothing,Menswear,Siddharth Joshi,CUST-00898,8,3614.39,28915.12,8493.63
ORD-02605,2024-05-19,Central,Madhya Pradesh,Electronics,Laptops,Arjun Bhatt,CUST-01553,7,16458.91,115212.37,23828.42
ORD-01690,2024-05-20,East,West Bengal,Clothing,Kidswear,Neha Kapoor,CUST-01702,10,2122.84,21228.4,7314.77
ORD-02463,2024-05-20,South,Tamil Nadu,Electronics,Smartphones,Divya Menon,CUST-01237,6,29235.15,175410.9,5038.4
ORD-02206,2024-05-20,East,Jharkhand,Office Supplies,Binders,Siddharth Joshi,CUST-00297,2,1819.58,3639.16,1083.31
ORD-02541,2024-05-21,North,Delhi,Clothing,Womenswear,Ananya Rao,CUST-00749,9,2758.5,24826.5,8109.2
ORD-01440,2024-05-21,East,Bihar,Office Supplies,Pens & Stationery,Sneha Kulkarni,CUST-00723,4,415.59,1662.36,508.1
ORD-01763,2024-05-21,South,Karnataka,Furniture,Storage,Aarav Shah,CUST-01339,5,3509.63,17548.15,3100.27
ORD-00899,2024-05-22,Central,Chhattisgarh,Office Supplies,Printers,Karan Malhotra,CUST-00873,6,2080.01,12480.06,4129.4
ORD-02039,2024-05-22,East,Odisha,Office Supplies,Paper,Karan Malhotra,CUST-00304,6,2181.75,13090.5,3096.2
ORD-00860,2024-05-22,South,Karnataka,Clothing,Womenswear,Rohan Iyer,CUST-01975,4,1010.44,4041.76,1041.57
ORD-00854,2024-05-23,West,Rajasthan,Furniture,Tables,Neha Kapoor,CUST-00412,5,8074.66,40373.3,9588.81
ORD-01713,2024-05-23,West,Goa,Electronics,Laptops,Divya Menon,CUST-01312,2,36402.48,72804.96,9677.38
ORD-00400,2024-05-23,West,Goa,Furniture,Chairs,Vikram Nair,CUST-01839,8,11300.54,90404.32,12439.68
ORD-00481,2024-05-23,North,Uttar Pradesh,Clothing,Menswear,Priya Mehta,CUST-00445,11,821.49,9036.39,3496.75
ORD-01562,2024-05-23,East,Jharkhand,Electronics,Smartphones,Sneha Kulkarni,CUST-00320,3,14904.43,44713.29,7109.91
ORD-02260,2024-05-24,East,Jharkhand,Electronics,Tablets,Neha Kapoor,CUST-00449,6,15828.6,94971.6,10038.0
ORD-00672,2024-05-24,North,Delhi,Electronics,Laptops,Karan Malhotra,CUST-01849,3,33709.67,101129.01,10655.42
ORD-00683,2024-05-24,West,Goa,Electronics,Smartphones,Ananya Rao,CUST-01979,10,14252.28,142522.8,10376.13
ORD-00239,2024-05-24,South,Karnataka,Electronics,Accessories,Karan Malhotra,CUST-00509,10,14833.67,148336.7,17484.02
ORD-00073,2024-05-24,West,Rajasthan,Furniture,Sofas,Ananya Rao,CUST-01452,3,15357.92,46073.76,9338.64
ORD-02903,2024-05-24,Central,Madhya Pradesh,Clothing,Kidswear,Priya Mehta,CUST-01334,6,1571.58,9429.48,3868.07
ORD-00395,2024-05-24,East,Odisha,Furniture,Tables,Divya Menon,CUST-01432,10,16041.56,160415.6,28532.6
ORD-00759,2024-05-24,West,Rajasthan,Furniture,Sofas,Aarav Shah,CUST-00725,7,6221.84,43552.88,13373.29
ORD-02823,2024-05-25,North,Haryana,Electronics,Tablets,Aarav Shah,CUST-00635,8,44694.96,357559.68,36968.35
ORD-01860,2024-05-25,East,West Bengal,Clothing,Womenswear,Siddharth Joshi,CUST-00119,10,2233.03,22330.3,6517.16
ORD-00410,2024-05-25,South,Kerala,Clothing,Womenswear,Arjun Bhatt,CUST-00571,1,2813.73,2813.73,672.42
ORD-01099,2024-05-25,Central,Madhya Pradesh,Furniture,Sofas,Ananya Rao,CUST-01952,2,4402.41,8804.82,1520.94
ORD-01602,2024-05-26,East,Odisha,Office Supplies,Binders,Arjun Bhatt,CUST-00984,8,1064.33,8514.64,2641.76
ORD-00041,2024-05-26,East,Bihar,Furniture,Chairs,Priya Mehta,CUST-01293,5,16463.3,82316.5,11497.31
ORD-01861,2024-05-27,Central,Madhya Pradesh,Clothing,Womenswear,Vikram Nair,CUST-01582,1,2031.09,2031.09,729.09
ORD-01245,2024-05-27,East,Bihar,Electronics,Accessories,Rohan Iyer,CUST-01004,11,24841.04,273251.44,51105.33
ORD-02478,2024-05-27,West,Maharashtra,Electronics,Accessories,Vikram Nair,CUST-00788,8,31392.39,251139.12,40143.03
ORD-01185,2024-05-27,South,Kerala,Electronics,Accessories,Karan Malhotra,CUST-01179,6,29475.17,176851.02,16141.28
ORD-01110,2024-05-28,West,Maharashtra,Office Supplies,Pens & Stationery,Neha Kapoor,CUST-01418,4,1945.31,7781.24,1602.43
ORD-00519,2024-05-28,West,Goa,Furniture,Tables,Vikram Nair,CUST-01043,11,12193.13,134124.43,34950.91
ORD-02154,2024-05-29,East,Jharkhand,Furniture,Storage,Ananya Rao,CUST-00883,5,16000.44,80002.2,9307.96
ORD-02120,2024-05-29,East,Bihar,Electronics,Laptops,Siddharth Joshi,CUST-00708,11,35727.76,393005.36,64653.69
ORD-00973,2024-05-31,West,Gujarat,Clothing,Kidswear,Karan Malhotra,CUST-01285,8,819.1,6552.8,2372.68
ORD-00598,2024-06-02,South,Tamil Nadu,Furniture,Chairs,Arjun Bhatt,CUST-00717,6,15198.79,91192.74,15660.3
ORD-01638,2024-06-02,Central,Chhattisgarh,Electronics,Tablets,Ananya Rao,CUST-01077,1,37916.45,37916.45,8801.15
ORD-02127,2024-06-04,Central,Madhya Pradesh,Clothing,Womenswear,Isha Deshpande,CUST-00358,7,1316.99,9218.93,3152.48
ORD-01928,2024-06-04,East,Odisha,Office Supplies,Binders,Ananya Rao,CUST-00896,1,2504.6,2504.6,690.6
ORD-02317,2024-06-05,West,Rajasthan,Clothing,Womenswear,Isha Deshpande,CUST-01423,9,1816.88,16351.92,6503.56
ORD-01505,2024-06-05,North,Uttar Pradesh,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-00900,6,1898.4,11390.4,3548.89
ORD-00459,2024-06-07,West,Gujarat,Furniture,Chairs,Divya Menon,CUST-01587,10,3572.82,35728.2,9543.1
ORD-02822,2024-06-07,East,Odisha,Furniture,Storage,Rohan Iyer,CUST-01894,10,17365.69,173656.9,25464.35
ORD-00426,2024-06-07,Central,Madhya Pradesh,Electronics,Accessories,Siddharth Joshi,CUST-01281,10,12783.97,127839.7,9818.77
